max_periods,n_groups,var,p_min,p_max,n_sims,intercept,slope
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.06417574885903797,0.3342242176572035
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.08171701992454761,0.20771293919306727
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.07001782230762922,0.19121536832072608
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.046371518019223214,0.28083587487939915
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.04548915960109876,0.4905075417824335
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.05136070605699965,0.08678305622546922
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.06086922246026297,0.16237364349107328
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.07130377639439989,0.04777266255451526
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.0391867648030609,0.2556004424100392
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.05122394760441855,0.12355122078883354
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.07246018014895904,-0.04052850466083749
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.03683008040920344,0.16283095515322701
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.06289480518566384,0.06778692511618944
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.06120323546314416,0.17735208175505981
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.05723798266510855,0.09585483556894275
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.05420071760935453,0.29308926450517275
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.039169380453917386,0.2609083917614224
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.06851904255798066,0.15290308781087544
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.05226800844572843,0.23711417719769023
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.05236124660583843,0.19292683791235424
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.07241727501001301,0.018574095347206488
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.07701785699164168,0.15250307852703157
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.08472146672075032,0.07664949619534132
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.05542543359999889,0.21042199803890455
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.05978649491048488,0.3198123617682649
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.058610915351541455,0.1963039584737776
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.058857863940571714,0.22122459552452092
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.05356536295896917,0.1377807173953538
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.04412099278577175,0.39976463069193674
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.058063075156162866,0.11911149116415305
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.03781499877155738,0.32423066085180646
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.07142350526093864,0.2020795151256972
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.04709657553881465,0.21281943261468222
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.04291247680409308,0.47775385679011273
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.043452561427912983,0.27874696407054117
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.030217786698539643,0.5475927235827193
3,50,x1,0.058750000000000004,0.21416666666666667,500,0.08401938467674595,0.13483349397475214
