max_periods,n_groups,var,p_min,p_max,n_sims,intercept,slope
3,50,x1,0.01,0.050833333333333335,500,0.0018479357302164017,0.11741551818278424
3,50,x1,0.01,0.050833333333333335,500,0.008080760004325439,0.07250381545563422
3,50,x1,0.01,0.050833333333333335,500,0.011847929948334663,0.06588413573014133
3,50,x1,0.01,0.050833333333333335,500,0.00917512580608172,0.04400629758580153
3,50,x1,0.01,0.050833333333333335,500,0.007695428749259721,0.037061164595342005
3,50,x1,0.01,0.050833333333333335,500,0.013290205150888865,0.0523620359426996
3,50,x1,0.01,0.050833333333333335,500,0.005457967057790425,0.05502513089834953
3,50,x1,0.01,0.050833333333333335,500,0.005296091132522786,0.0390186198760298
3,50,x1,0.01,0.050833333333333335,500,0.011775601962523334,0.06637985115319661
3,50,x1,0.01,0.050833333333333335,500,0.007126865344572822,0.056252197636459285
3,50,x1,0.01,0.050833333333333335,500,0.0061009012818058275,0.04107211419675278
3,50,x1,0.01,0.050833333333333335,500,0.011554298328207492,-0.00575614336287564
3,50,x1,0.01,0.050833333333333335,500,0.007696102849587269,0.056434078110285314
3,50,x1,0.01,0.050833333333333335,500,0.007097931067918914,0.0723617815960196
3,50,x1,0.01,0.050833333333333335,500,0.012730350406589026,0.001412951899252374
3,50,x1,0.01,0.050833333333333335,500,0.014160238737507831,0.027288507460064688
3,50,x1,0.01,0.050833333333333335,500,0.015488517351721796,-0.005074128785720078
3,50,x1,0.01,0.050833333333333335,500,0.016551548511242166,-0.0037145532237042897
3,50,x1,0.01,0.050833333333333335,500,0.012486970513560213,0.05311116971257506
3,50,x1,0.01,0.050833333333333335,500,6.680972251818155e-5,0.10459256985777975
3,50,x1,0.01,0.050833333333333335,500,0.020438577172199702,0.06359753998499708
3,50,x1,0.01,0.050833333333333335,500,0.00510856387560603,0.06903365954896164
3,50,x1,0.01,0.050833333333333335,500,0.012466327341694833,0.009402259000748894
3,50,x1,0.01,0.050833333333333335,500,0.016216040352551645,-0.009049989146747048
3,50,x1,0.01,0.050833333333333335,500,0.003028306176485525,0.13303932841784474
3,50,x1,0.01,0.050833333333333335,500,0.008769600666752114,0.03487278578183484
3,50,x1,0.01,0.050833333333333335,500,0.015732821785468566,0.023013842471308887
3,50,x1,0.01,0.050833333333333335,500,0.019046210511807094,-3.7100203220955983e-4
3,50,x1,0.01,0.050833333333333335,500,0.007879617264388803,0.1099064143476197
3,50,x1,0.01,0.050833333333333335,500,0.006109072482278688,0.03289804468090348
3,50,x1,0.01,0.050833333333333335,500,0.011461284929308998,0.08138533784318513
3,50,x1,0.01,0.050833333333333335,500,0.009581107883387618,0.04054954522684643
3,50,x1,0.01,0.050833333333333335,500,0.011624583316578641,0.014286821673686423
3,50,x1,0.01,0.050833333333333335,500,0.007480468839477903,0.07146684231635676
3,50,x1,0.01,0.050833333333333335,500,0.00709566643217894,0.06310983272449736
3,50,x1,0.01,0.050833333333333335,500,0.006532839254454895,0.12043771289537573
3,50,x1,0.01,0.050833333333333335,500,0.0031408137265684054,0.09253279871674615
3,50,x1,0.01,0.050833333333333335,500,0.004471574803926693,0.07088118034427128
3,50,x1,0.01,0.050833333333333335,500,0.007092679399949432,0.03807487685775535
3,50,x1,0.01,0.050833333333333335,500,0.011656465525761875,0.07207268465861937
3,50,x1,0.01,0.050833333333333335,500,0.011707794318304696,0.03556970799844625
3,50,x1,0.01,0.050833333333333335,500,0.007051604619969227,0.03953655458549656
3,50,x1,0.01,0.050833333333333335,500,0.008711381051177912,0.041549029711801876
3,50,x1,0.01,0.050833333333333335,500,0.015364687284806559,-0.0020982986869060266
